id,age,income,insurance,invested,em1,em2,em3,converted
3118,38.7,1696.75,9938.87,1499.21,0,0,1,0
9267,39.3,1439.1799999999998,23584.03,4599.22,0,1,1,0
38,45.1,1204.98,46063.33,3089.03,1,0,1,0
12249,38.2,11148.44,60596.77,37633.15,0,0,1,0
9982,40.2,9515.63,4469.96,22372.23,0,0,0,0
13646,53.5,3311.37,57275.74,16548.07,0,0,1,0
9998,39.7,5150.9,14249.54,7360.15,0,0,1,0
4837,48.7,15719.6,5365.37,26632.2,0,0,1,0
2996,33.8,3320.13,1791.79,3325.64,1,1,1,0
6661,42.2,4899.63,41450.43,17196.36,1,0,1,1
5191,39.3,2592.64,12776.63,4112.61,1,1,1,0
3675,41.4,5636.74,1079.26,32203.3,1,0,1,1
5806,38.7,588.5,1031.43,2148.99,0,0,1,0
8956,41.5,1187.96,44596.35,1991.41,1,0,1,0
10100,41.8,10714.28,37536.85,23713.37,0,0,0,0
2560,47.3,2289.25,32259.2,6406.38,0,0,1,0
9738,39.3,1556.7,791.03,4530.25,0,1,0,0
11997,40.2,3900.02,124022.89,6333.25,0,0,1,0
8942,41.0,3470.02,52962.25,7172.14,1,0,1,0
11711,36.8,595.3199999999999,8053.51,2358.61,1,1,1,0
4523,39.2,520.53,26574.61,551.99,0,1,1,0
5429,41.8,1412.47,26186.99,2311.88,1,0,1,0
10819,48.3,17080.43,16923.72,23519.09,1,1,1,0
9262,40.7,5590.2,96131.31,21780.87,0,0,1,0
181,42.4,13714.97,121001.62,12420.29,0,1,0,0
10792,37.9,734.49,14259.9,1231.5,1,0,1,0
8988,39.0,870.3399999999999,16867.82,722.82,1,0,1,0
4252,35.0,19455.58,132646.8,28706.7,0,1,1,1
10321,42.6,2126.24,12635.44,3933.06,0,0,1,0
8268,39.5,1654.91,35993.82,4361.57,0,0,0,0
6451,40.8,9011.06,22715.94,7680.47,1,0,1,0
7315,44.1,1079.98,363.64,2657.05,1,0,1,0
7409,38.4,7566.62,34158.72,14224.99,1,0,1,0
9139,45.8,9140.88,25965.93,16823.5,1,0,1,0
10410,49.9,2522.0,1993.76,1008.46,0,0,1,0
5745,38.9,6456.48,2638.09,9247.71,1,0,1,0
14160,44.7,6114.8,4272.84,15086.79,1,0,1,0
14129,45.0,12400.15,108487.84,38476.22,1,0,1,0
12677,38.8,1068.99,90505.29,1593.87,1,0,1,0
10528,38.8,2560.84,1513.42,4577.76,1,0,1,0
11986,43.9,2941.81,8701.84,6738.18,0,0,1,0
12074,40.8,2588.39,8950.45,5168.65,0,0,1,0
11586,48.4,1513.31,9325.16,4799.4,0,0,1,0
7838,48.4,1379.02,2943.53,3532.94,1,0,1,0
3656,39.8,7475.89,125450.63,9213.98,0,0,1,0
8256,41.0,696.27,19030.73,366.59,0,0,1,0
6013,43.3,1426.71,37319.46,1034.85,1,0,1,0
8136,48.3,5632.69,8612.6,17319.81,0,0,1,0
8099,42.6,1274.9299999999998,40413.74,3947.2,1,1,1,0
3337,45.4,9103.85,67768.68,30865.99,0,0,1,0
182,37.8,15110.78,23622.7,24426.92,0,0,1,0
3131,35.6,3483.76,17491.66,6492.77,0,0,1,0
7432,41.0,3991.15,22591.29,9572.11,1,0,0,0
3235,38.5,3074.62,25150.71,6902.6,1,0,1,0
7512,38.2,3307.39,15349.9,5076.19,1,0,1,0
7038,48.3,6432.92,52889.88,7431.41,1,0,1,0
13208,40.6,3175.92,94412.4,10136.27,0,0,1,0
11358,37.6,5366.76,8650.94,11245.25,0,0,1,0
8291,45.5,1648.8,20632.69,6436.94,0,0,1,1
1814,48.8,690.97,430.41,1878.42,0,0,1,1
10964,37.5,7972.3,2690.96,14928.86,1,0,1,0
7203,47.5,3665.42,143434.98,8896.31,1,0,1,0
9976,44.2,6289.09,3505.34,16090.26,1,1,1,0
10039,34.7,4321.780000000001,45544.99,6772.83,1,0,1,0
6529,39.5,1684.06,3623.6,2247.3,0,0,1,0
250,37.5,4680.4,59790.76,3786.17,1,0,1,0
12542,43.4,4498.7,9598.88,9005.22,1,0,1,0
14157,44.0,2372.54,9032.98,2911.14,0,1,1,1
7688,38.6,11328.83,114609.31,23523.59,1,0,1,0
2194,39.5,1099.72,86148.5,1451.84,1,0,1,0
4970,38.7,3796.91,8170.15,4527.61,0,0,1,0
4301,49.8,669.29,1951.28,3751.41,1,1,1,0
801,42.2,3025.22,21761.48,9324.89,0,0,1,1
7719,43.7,10426.1,9680.19,16615.31,0,0,1,0
4305,37.9,6942.13,18571.22,16658.39,1,0,1,0
844,37.8,6497.38,2289.8,15713.8,0,0,1,0
3631,44.0,2292.9700000000003,5431.69,3372.99,1,0,1,0
10118,43.9,5635.26,15681.14,14795.95,0,0,1,1
7285,36.9,3444.5,117564.0,3730.82,1,0,1,1
12688,34.8,5748.79,26973.37,9971.08,0,0,1,0
1372,36.2,9787.3,9071.4,9078.75,1,1,1,0
9032,44.2,5174.47,118275.45,6886.23,0,0,1,0
47,43.7,3009.53,68205.72,8986.0,0,0,1,0
6434,40.1,1017.38,68800.45,1764.13,1,0,1,0
11747,38.3,3213.61,1631.74,10950.56,1,1,1,0
10330,35.6,691.53,69293.5,1206.13,1,0,1,0
4048,40.9,6464.26,1834.54,12873.27,0,0,1,0
3065,42.5,5846.19,176394.08,3668.19,1,0,0,0
8851,39.7,1292.88,49571.66,3463.62,1,0,0,0
5464,39.6,5155.22,86308.75,9757.17,1,0,1,0
5224,38.5,1540.03,9293.53,4888.12,0,0,1,0
8019,44.7,5087.24,1802.73,26849.8,1,0,1,0
11863,49.0,8521.529999999999,125.13,42078.49,0,0,1,0
11424,32.9,7815.44,14467.34,4785.39,0,0,1,0
13617,45.3,4291.24,18139.15,6373.75,1,1,1,1
11467,44.7,1094.23,23576.86,1750.37,0,0,1,0
11139,43.4,16119.48,87024.31,40024.81,1,0,1,1
154,38.8,4540.81,24042.28,13410.6,1,0,1,1
951,44.9,4195.18,11108.39,11947.75,1,0,1,1
10518,38.8,2969.98,48086.88,3946.29,0,1,1,0
1143,44.7,1086.5700000000002,58861.37,2562.97,1,0,1,1
3370,43.4,1613.1,54350.22,2750.57,0,0,1,0
6916,44.4,4129.06,6344.22,3691.17,0,0,1,0
8498,48.8,670.92,2668.49,2293.64,0,0,1,0
10061,41.5,3462.04,4337.99,5375.85,0,1,1,0
7746,47.9,7782.73,1564.35,8429.85,1,0,1,0
29,48.7,6634.26,4927.82,24113.72,0,0,1,0
10047,47.0,674.75,5458.03,1137.18,0,0,1,0
69,42.0,1217.48,73067.31,1666.54,1,1,1,0
6144,41.0,817.24,3630.84,1403.22,1,1,1,1
14069,47.2,3134.53,14603.31,13419.43,1,0,1,0
12778,40.8,16364.13,28646.6,14343.31,1,0,1,0
4102,48.7,2150.59,77417.44,4082.52,0,0,1,1
13957,44.9,13913.72,17833.64,18922.02,0,1,1,0
13414,47.1,3798.83,22904.72,10160.25,0,0,1,0
13061,45.6,987.33,10151.54,1576.97,1,0,1,0
2349,43.5,5513.82,21423.61,10875.29,1,1,1,0
2344,47.0,5255.35,1847.39,14813.34,1,0,0,1
13711,41.2,3105.0,57833.26,12153.84,0,0,1,0
5821,43.1,1522.06,9159.09,2684.69,0,0,0,0
1158,46.3,2541.06,23201.2,2675.23,1,0,1,0
13682,43.6,4676.46,12876.81,6229.54,1,0,0,0
5654,39.5,10059.48,18882.84,8066.97,1,0,1,0
13260,43.8,12573.11,25383.12,59071.77,1,0,1,1
9871,42.9,6258.89,3826.19,4774.1,1,0,1,0
8964,46.6,26893.74,76231.22,51697.31,0,0,1,0
14688,40.5,3390.92,18488.34,7768.47,1,0,1,0
10139,40.3,888.72,6540.28,1194.26,0,0,1,0
4883,38.1,850.47,68448.07,2259.09,1,0,1,1
3412,39.4,814.61,165040.44,604.68,0,0,1,0
10094,41.7,14325.08,12121.58,39081.95,1,0,1,1
9218,39.7,8781.04,9602.23,28324.27,1,0,1,0
5482,41.4,1314.16,15005.01,6994.67,1,0,1,0
9723,38.0,3769.99,10408.81,3076.51,1,0,1,0
4392,42.9,9967.56,27411.34,23362.66,1,0,1,0
4669,42.0,515.35,61604.07,643.52,0,0,1,0
12823,45.4,8910.77,4760.83,22305.3,0,0,1,1
9702,47.6,3509.62,19248.35,15189.74,1,0,1,0
4071,42.0,9838.39,108817.02,37667.71,0,0,1,0
11798,46.2,1173.89,95911.96,2266.74,1,0,1,0
8855,42.3,13106.61,25265.61,13494.4,0,0,1,0
8564,39.3,576.7,47478.6,605.81,1,0,1,1
4308,44.0,4841.74,18200.81,8183.9,1,0,1,0
5024,38.5,814.64,14668.18,785.02,0,0,0,0
6706,44.4,3201.09,3700.45,6270.87,1,0,1,1
634,44.8,1036.16,1279.73,1775.52,0,0,1,0
4293,41.6,9488.74,43820.24,9977.88,0,0,1,0
5966,42.7,7464.91,25587.04,18263.7,1,0,0,1
13370,37.2,1103.21,20934.38,4836.77,0,0,1,0
2161,41.6,1822.43,1231.72,3585.79,1,1,1,0
7322,41.8,1601.44,12513.44,8530.79,0,1,1,0
7947,40.3,1893.96,108101.02,5653.19,1,1,1,0
11295,42.6,2010.29,10612.39,5154.73,0,1,1,0
6275,45.6,2671.36,59275.25,3284.72,0,0,1,0
10246,39.2,7409.27,23972.14,3339.55,1,0,1,0
3982,43.1,1258.6799999999998,62.85,2795.19,0,0,1,0
9480,38.4,10678.55,201.68,10939.04,1,0,1,0
4162,43.8,3897.54,18927.17,10315.74,0,0,1,0
9846,45.7,9138.44,26112.61,43916.37,1,1,1,0
14372,43.1,680.4300000000001,6510.3,457.67,0,0,0,0
6922,50.8,1125.75,10951.58,3361.14,1,1,1,0
13238,45.3,2220.83,25545.88,3705.88,1,0,1,0
9677,48.6,4356.65,26379.62,3671.78,0,0,1,0
1005,38.1,5879.31,52137.35,13349.62,1,0,1,0
9420,39.4,757.99,11269.13,959.85,1,0,1,0
3541,42.4,4338.35,1997.31,14013.86,1,0,1,0
13607,42.3,11288.09,16451.3,15198.05,0,0,1,0
7422,39.9,1778.08,96348.35,1202.8,1,0,1,0
6455,36.0,859.9300000000001,29659.62,2534.68,1,0,1,0
14373,45.0,1207.72,14898.98,1192.26,1,0,1,1
8523,41.9,2108.82,17266.51,5496.81,1,0,1,0
7082,41.6,9741.68,5707.9,35114.16,1,0,1,1
13549,46.1,6824.66,95.34,17101.79,1,0,1,1
260,30.9,1307.28,115939.89,2802.55,0,0,0,0
14741,48.1,5681.8,71916.77,7152.47,0,0,1,1
11536,45.3,1342.3200000000002,12950.76,2200.91,1,0,0,0
10801,48.8,12032.17,1195.99,24475.01,1,0,1,0
11917,48.2,5011.78,21062.89,12810.22,1,0,1,0
9897,39.7,1421.33,84657.75,1025.57,0,0,0,0
11350,44.6,13263.97,12998.22,31794.27,0,0,1,0
2206,46.6,3480.83,43097.42,7146.18,0,0,0,0
9560,46.6,13145.8,4421.18,30103.27,1,1,1,1
3577,35.6,7953.51,17614.06,23775.2,1,0,1,1
14881,43.0,1962.9,16220.25,3661.57,1,0,1,0
10142,38.8,7699.11,3838.35,21030.48,0,1,1,0
4574,36.2,2732.73,99943.44,4218.81,1,0,1,0
8792,42.0,803.5899999999999,44917.54,1743.72,0,0,1,0
8970,39.3,2290.83,147968.32,2643.09,0,1,1,0
14250,42.1,4953.4,6896.29,12829.71,1,0,1,0
11341,40.0,814.0,19767.4,601.33,0,0,1,0
13344,42.5,1747.91,32063.33,7076.69,1,0,1,0
9514,38.7,4449.1,43427.78,5970.11,1,0,1,0
4035,46.4,10100.36,6426.5,24819.11,0,0,1,0
8894,42.0,4041.66,11855.99,10411.86,0,1,1,0
8246,42.9,4935.19,6642.99,20715.81,1,0,1,0
13888,48.3,4978.48,11958.49,10345.24,0,0,1,0
2535,43.9,3077.32,22950.13,5314.94,1,0,1,0
1744,42.5,3811.58,37198.88,9997.7,1,0,1,1
2002,47.1,5620.71,7566.01,25288.79,0,0,0,0
725,48.1,2443.91,6550.53,5041.86,0,0,1,0
4116,45.7,1288.22,7724.18,2557.89,0,0,1,0
9575,38.7,1747.27,12426.54,2153.53,0,0,0,0
657,40.9,4682.96,22583.9,11690.65,0,1,1,0
11104,42.4,5783.43,38769.16,10694.33,0,1,1,0
1047,43.7,1037.53,55305.39,1946.9,1,0,1,0
6743,43.3,6246.56,141820.23,38983.3,1,0,1,1
11071,47.3,4982.0,17619.32,24373.98,0,0,1,1
8504,39.7,7480.51,1786.58,17361.6,1,0,1,0
6347,39.8,4062.76,28635.77,9499.31,1,1,1,1
13122,36.9,3428.84,2296.52,2472.43,0,1,1,0
6666,43.4,3010.89,20969.84,4128.93,0,1,1,0
4060,41.0,1289.92,27228.16,1757.9,1,1,1,1
7386,40.0,2383.87,3961.77,3043.48,0,1,1,1
12106,40.6,4084.27,89514.85,1945.09,1,0,1,0
2294,40.8,14215.1,18674.02,58204.88,0,0,1,0
6188,38.8,10064.36,800.21,9305.2,1,0,1,0
1274,39.6,4030.41,31703.48,5261.36,0,1,1,0
6597,41.2,3014.69,12654.95,14326.86,0,0,1,1
14470,42.1,5057.99,5594.36,7429.19,1,0,1,0
13591,35.4,849.6600000000001,6723.78,373.45,1,0,1,0
8181,40.2,775.13,62831.73,680.64,0,0,1,0
12657,43.1,7181.91,6611.35,16061.14,0,0,1,0
6518,39.1,1448.1799999999998,3159.02,2872.28,1,0,1,1
781,43.7,5781.53,51951.57,10548.72,0,0,1,0
4493,40.0,1682.52,1490.28,3848.23,0,0,1,0
10773,43.0,1414.91,271.97,3059.35,0,0,1,0
4288,48.4,2377.16,9663.54,9594.94,1,0,0,0
2127,38.6,3340.69,18630.2,5466.59,1,1,1,0
2662,34.6,1358.56,6689.08,2479.4,1,0,1,0
14790,37.8,5991.2,161321.16,11300.32,1,0,1,1
6002,35.9,5947.55,15367.05,9161.86,0,0,1,0
5415,42.2,3116.86,331.69,3006.56,0,0,1,0
5719,40.8,1508.35,4824.28,2910.55,1,0,1,0
6694,38.7,978.24,55908.0,1713.12,0,0,1,0
10165,32.7,12446.53,20581.94,37621.53,1,0,1,1
5751,45.3,957.38,42671.02,2332.96,1,0,1,0
13775,39.8,10117.31,72007.1,11335.37,1,0,1,0
5176,39.0,4228.0,7736.14,15057.5,0,0,1,0
10710,41.5,6097.65,86538.16,3710.8,0,1,1,0
7755,38.5,6696.57,45.35,3285.0,1,0,1,0
9372,46.0,2762.4,28223.28,5421.51,0,1,1,0
432,42.0,2583.53,3959.17,5482.47,1,0,1,0
10282,35.4,798.55,8962.04,3535.88,1,0,1,0
3543,47.6,2021.78,25448.37,4470.1,0,0,1,0
277,38.8,6348.29,26940.31,8683.84,1,0,1,0
5492,38.4,5747.58,39472.41,14036.53,0,0,1,0
3184,40.7,7858.47,26063.44,9348.57,1,0,1,0
6274,45.5,3022.28,256.82,6022.05,1,1,1,1
2938,44.6,3794.92,61181.65,8445.95,1,0,1,0
8929,44.9,936.94,72963.97,4478.86,1,0,1,0
6370,32.5,1897.9,18578.29,1120.48,1,0,1,0
14437,41.3,10710.63,52958.63,14287.52,1,0,1,0
6322,43.5,5806.31,18743.78,6181.38,1,0,1,1
13106,45.6,2481.9300000000003,50201.74,4356.56,1,0,1,0
3178,45.0,1218.3200000000002,35308.86,2720.28,1,1,0,1
4564,48.4,516.7,101239.87,1710.95,0,0,1,0
12413,45.1,8579.32,19209.79,23440.2,1,0,1,0
12244,38.0,751.16,999.3,2246.54,0,0,1,0
1360,45.4,1691.84,39691.81,2536.6,0,1,1,0
4520,34.3,1839.38,24826.36,1931.29,0,1,1,0
14589,42.4,9650.84,12281.29,13915.1,1,0,1,0
2184,44.9,10332.75,11349.46,26276.53,0,0,1,1
13555,40.9,3281.53,34065.05,10317.99,1,1,1,0
6977,41.4,7711.88,20569.55,11081.16,0,0,1,0
7477,33.9,681.12,673.96,789.12,0,0,1,0
10541,43.7,6485.05,94358.2,22227.05,0,0,1,0
1026,43.1,1739.42,10683.08,3279.4,1,1,1,0
3161,45.7,3182.33,6292.22,5834.33,1,0,1,0
5426,45.9,7726.98,7658.84,17017.35,1,0,1,0
5204,42.0,764.36,116.51,1121.86,0,1,1,0
12149,42.5,5694.82,35360.67,8565.97,0,0,1,0
2309,42.5,4042.13,1241.77,15035.43,0,1,1,0
3637,45.9,2580.55,8491.9,11448.2,0,0,1,1
7819,42.7,4210.65,97775.14,4286.81,1,1,1,0
5477,41.4,9868.83,6936.95,12368.96,1,0,1,0
3185,38.3,4421.91,5312.68,17561.51,1,0,1,0
2876,45.1,2190.7200000000003,8518.66,3490.92,0,0,1,0
7775,40.3,14894.28,9248.0,45212.3,0,1,1,1
3330,38.8,3389.5,1028.38,14359.64,0,0,1,0
8091,46.2,634.65,12974.07,1851.33,1,0,1,0
14014,33.7,912.38,12533.63,1963.56,0,0,1,0
4416,32.9,6697.65,1544.97,5597.71,1,0,1,0
708,35.5,3745.51,71640.58,4643.67,1,0,1,0
13116,37.2,3024.38,3556.2,4183.07,0,0,1,0
4019,36.3,2729.65,141126.86,6158.29,0,1,1,0
10599,44.8,12397.2,69112.49,23541.24,0,1,0,0
14301,44.0,1574.4,21004.72,2583.09,0,0,1,0
14271,42.1,7966.97,75208.53,27419.12,1,0,1,0
3318,39.4,2375.0,334.84,2973.04,0,0,1,0
5875,38.2,1626.4,42598.69,2450.13,0,0,0,0
4920,38.4,4592.66,20497.87,17609.0,0,0,0,0
14460,41.6,1816.42,68665.6,2173.53,0,0,1,0
12302,38.9,728.54,54116.54,565.26,1,0,1,1
11923,41.0,1640.31,97066.84,3424.71,1,0,1,0
2748,38.3,3444.4,22918.14,4861.59,0,1,1,0
11205,43.8,10550.74,44629.04,10250.67,0,0,1,1
9837,36.7,1744.15,48980.09,1311.67,0,0,1,0
7451,37.6,3040.11,2691.44,4377.51,1,0,1,0
1942,44.4,6244.85,3636.81,7227.83,0,0,1,1
10355,40.9,6254.31,4386.61,21484.76,1,0,1,0
10333,40.3,933.66,67341.31,1939.53,1,0,1,0
8072,41.3,950.74,10407.59,1621.01,1,0,1,0
87,46.4,1376.39,15661.53,3430.13,0,0,0,1
2518,37.2,4507.51,3409.28,16620.57,0,0,1,0
12670,47.7,3245.94,12396.17,11745.47,0,0,1,0
1468,33.8,814.06,42819.55,754.47,0,0,1,0
8827,41.2,14547.03,16529.1,42622.92,1,0,1,0
2568,41.7,1032.48,6199.02,980.99,1,0,1,0
3102,38.8,2053.65,320353.48,2285.54,0,1,1,0
10707,43.6,16564.73,404.35,31237.32,1,0,1,0
10538,45.4,5564.64,3374.5,18653.94,0,0,1,0
5008,45.0,518.37,64003.7,558.17,0,1,1,0
3704,48.2,14643.21,56379.72,18472.15,1,0,1,1
5314,43.7,999.65,5089.74,1486.38,1,0,1,0
12773,39.8,2163.65,8050.41,4519.0,1,0,1,0
7420,46.8,3391.69,4783.69,9869.04,0,0,1,1
6687,37.3,949.01,8590.1,1369.93,0,0,1,0
4382,43.1,10267.0,76740.6,5387.71,0,0,0,0
6931,41.8,2284.69,4055.68,2005.2,0,0,1,0
14773,46.3,1985.03,52662.1,6439.74,1,0,1,0
10822,39.3,2978.65,678.15,2974.27,0,1,1,0
4822,45.0,4806.27,63592.29,16630.19,0,0,1,0
6823,41.5,1086.41,82035.34,1430.57,1,0,1,0
3072,46.9,2254.0,279072.34,3409.33,0,1,1,0
7686,38.9,1982.58,42737.04,4534.47,1,0,1,0
1339,45.0,2392.9,47310.52,6164.72,1,0,1,0
2339,38.2,15603.43,42019.93,42776.91,0,0,0,0
9782,39.6,3145.77,15304.11,6791.27,1,0,0,0
686,40.8,3947.01,53413.94,11049.43,1,0,1,0
13237,41.6,3656.62,8078.79,12989.19,1,0,1,1
5481,43.0,14963.24,591.14,29772.02,1,0,1,0
9659,40.2,3113.37,1862.93,5635.31,1,0,1,0
8422,40.9,3808.44,51932.89,19422.48,0,0,1,0
5908,39.0,6009.95,4475.84,9855.3,0,1,1,0
522,35.3,1844.87,5165.18,1877.76,0,1,1,1
12802,44.4,6217.07,42474.25,17826.58,0,0,1,0
2181,40.3,6246.97,21437.34,11808.86,1,1,1,1
14853,41.6,2277.41,143768.55,1618.73,1,0,1,0
7127,42.2,6716.33,32178.87,9562.55,1,1,1,0
2744,46.6,6318.05,15339.6,15809.7,1,0,1,1
2303,41.5,14667.38,10493.43,15798.14,0,0,1,0
9935,35.2,1072.02,4650.69,3887.35,1,0,1,0
8680,44.7,2923.57,31551.28,3866.56,1,0,1,1
13219,48.0,7930.05,4.52,31980.63,0,0,1,0
10394,41.5,1958.7,81347.66,2204.34,1,0,1,0
6406,49.8,5550.9,25530.03,10902.85,1,0,1,0
3440,41.5,5126.14,63299.28,7961.32,1,0,0,1
13336,40.1,8684.779999999999,1799.66,25680.17,0,0,1,0
7297,44.4,4987.46,809.41,6919.04,0,0,1,0
5965,39.9,6138.36,78231.02,8403.36,0,0,1,0
3968,43.2,2532.7200000000003,8571.51,6144.01,0,0,1,0
13903,45.7,1672.47,513.55,9026.69,1,1,1,0
5687,40.9,3710.45,5867.8,4604.08,0,0,1,0
7779,36.7,4121.87,19177.2,3693.13,1,0,0,0
12854,36.5,4269.1900000000005,431.14,2552.7,1,0,1,0
13297,45.0,627.72,33747.95,2058.2,0,0,1,0
12143,41.9,5772.62,10603.33,13044.05,0,0,1,0
10634,42.9,2713.58,23886.22,3655.77,0,0,1,0
4140,41.1,9653.32,31781.19,25251.68,0,0,1,0
8740,42.1,2410.42,42.17,4923.47,1,0,1,0
10443,38.8,7040.35,72261.23,5787.44,1,0,1,0
6289,30.7,1663.43,5483.65,3847.53,1,0,1,0
652,33.6,5252.85,92460.63,11370.68,0,0,1,0
14670,41.3,581.66,2557.59,1288.55,0,1,1,0
8313,41.6,7930.76,98402.57,11868.57,0,0,1,0
10092,39.1,6580.7,11273.87,10590.59,0,0,1,0
9512,42.1,14590.25,63605.1,14829.1,0,0,1,0
302,42.7,1933.19,10921.09,5036.29,0,0,0,0
1374,39.5,7030.12,24055.53,21670.59,0,1,1,0
13780,42.8,1913.84,63999.43,3167.19,1,0,1,0
1910,42.0,4175.76,39788.33,7432.42,0,0,1,0
13725,45.9,8668.91,4459.56,5339.54,0,0,1,0
4833,38.9,6549.39,18840.45,17866.45,1,0,1,0
14747,45.7,2178.4,5026.45,3057.08,0,0,1,0
10426,33.3,7571.11,10935.85,7770.81,1,0,1,0
9634,40.2,2235.95,100339.89,4283.71,0,1,1,0
6999,35.6,1921.05,32163.74,1711.97,1,0,1,0
12752,41.0,1296.6,73386.22,1396.19,1,0,1,0
9882,45.1,3899.4,14631.95,4773.4,0,1,1,0
11113,37.5,910.41,58357.8,2821.56,1,0,0,0
2534,41.9,1088.95,6699.89,2808.72,0,0,0,0
1023,39.5,8837.06,67576.67,16285.35,1,0,0,0
1101,40.3,2801.22,30284.01,6599.95,1,0,1,0
2927,49.4,11015.67,42622.3,41625.7,1,0,1,0
2924,37.0,27162.19,46393.89,31723.41,1,0,1,1
9684,45.3,5292.67,9064.0,15134.37,1,1,1,0
11001,36.8,3294.52,131763.9,8742.26,1,0,1,0
932,40.0,4900.35,1241.71,6221.3,0,0,1,1
6127,41.4,2919.06,15393.05,5508.12,1,0,1,1
10086,37.5,2688.77,12585.44,2983.35,0,0,1,0
11082,40.5,782.55,119252.13,355.02,0,0,1,1
7042,42.3,2278.49,11087.56,3707.19,0,0,1,0
9172,39.2,8966.96,15826.57,15751.22,0,0,1,1
2925,40.5,2756.23,7189.18,6196.16,0,0,1,0
1180,40.1,565.8,71478.08,1204.1,1,0,1,0
2233,45.2,13461.58,133471.53,36651.38,1,0,1,0
14465,38.0,1387.55,60599.71,2213.35,1,0,1,0
12973,37.4,733.62,15458.26,336.92,0,0,1,0
12061,43.2,877.97,2515.93,1221.15,1,1,1,0
13536,41.9,2169.45,44.72,4032.27,0,0,0,0
8187,37.0,730.35,18096.89,1101.52,0,1,1,0
9978,47.5,4636.84,94198.53,5140.6,1,0,1,0
14105,40.8,8865.7,3181.11,5224.01,1,1,1,0
10048,44.4,3698.29,57865.67,6663.85,0,0,1,1
13281,46.4,2088.24,14665.28,8971.45,1,0,1,0
14534,40.6,8086.46,18797.9,11538.93,1,0,1,0
6354,41.5,5435.95,64872.04,2709.26,0,0,1,0
764,43.5,3852.61,26808.53,7785.54,1,0,1,0
8681,41.3,2912.01,40507.76,5687.2,1,0,1,0
4393,42.0,1600.87,44334.43,1040.1,0,0,1,0
9003,42.4,9169.14,4715.25,10909.71,1,0,1,0
3620,36.5,6762.11,121717.95,13271.83,0,0,1,0
13263,45.6,15347.25,145585.74,55048.83,0,0,1,0
4983,39.3,1375.06,98127.59,1684.64,1,0,1,0
9473,40.3,2018.86,87584.98,4365.43,1,0,1,0
11966,49.3,8612.98,33011.24,18789.36,0,0,1,1
10024,37.0,1465.08,34932.3,3447.05,0,0,1,0
886,43.8,3339.75,3027.01,10567.99,1,0,1,0
12900,42.4,841.6700000000001,12100.7,3357.43,0,0,1,0
4470,41.3,2322.26,124855.49,3786.55,0,1,1,1
7599,41.9,19471.0,42042.97,18457.8,0,1,1,1
14797,49.5,918.86,2560.46,1543.66,1,0,1,0
2565,39.0,1129.04,10391.01,2183.87,0,0,1,0
11720,41.8,16942.56,183189.6,36012.13,0,1,1,0
12493,44.3,1456.98,31472.71,5205.25,1,0,1,0
1231,48.3,1203.36,1282.54,1404.29,1,0,1,1
1749,41.1,1549.73,40045.15,906.58,0,1,0,0
10308,39.4,2560.0,1213.87,3629.98,0,0,1,0
14381,45.3,1174.91,86304.89,1289.33,0,0,1,0
4067,41.6,2115.8900000000003,480.69,6362.12,1,0,0,0
635,39.2,1720.17,79529.67,4475.98,1,0,1,0
7097,41.6,4374.83,53704.64,12511.37,0,0,1,0
14519,47.0,1128.13,4280.16,5577.9,1,0,1,0
1608,37.8,830.63,57067.69,1160.69,0,0,1,0
7264,41.8,3937.39,2306.49,7716.75,0,0,1,0
9470,35.9,3400.4,4670.37,4732.91,0,0,1,0
13533,37.2,2941.03,358.11,7632.35,0,0,1,0
4638,39.1,6014.4,31658.72,5336.94,0,0,1,0
12601,40.8,3807.1,18780.47,4638.19,1,0,0,0
3049,43.7,1884.68,46034.72,2508.86,0,0,1,0
3111,48.1,14116.16,32034.82,30128.03,1,0,1,1
14491,39.3,817.1700000000001,49239.32,1107.28,1,1,1,0
12813,43.4,16066.1,13384.0,29507.2,1,0,1,0
338,48.3,9641.2,40157.96,9600.82,1,0,1,0
8537,40.8,2966.56,44957.59,3106.08,1,0,1,0
9072,40.2,6374.87,52701.08,6522.82,1,1,0,1
12094,47.6,30029.44,7518.53,44164.72,0,0,1,0
6781,38.9,929.09,66239.3,540.03,0,1,1,0
4134,42.0,4728.0,11811.68,17472.65,0,1,0,0
9245,41.3,6759.47,17269.05,25049.61,1,0,1,0
11476,44.6,19488.57,55.44,45959.25,0,0,1,0
12849,40.6,18795.77,0.59,23107.69,1,0,1,0
9350,36.8,573.99,13861.64,1219.68,1,0,1,0
9147,40.8,1238.89,29847.41,4333.31,1,0,1,1
11200,36.8,5606.06,73849.16,7198.11,0,1,1,1
11421,42.7,7361.52,21733.04,5262.01,0,0,1,0
11735,44.4,2989.86,2211.37,9376.19,1,0,1,0
5135,35.9,7636.7,15471.93,5374.23,1,1,1,0
436,42.4,8344.4,67402.18,16772.99,1,0,1,1
13517,48.7,1544.78,6305.35,1863.16,0,0,1,0
3886,37.6,18667.56,17129.79,18061.01,0,0,1,0
12105,41.9,4050.99,25175.7,6290.49,1,0,1,0
12366,41.8,7913.98,15900.72,16673.6,1,0,1,1
10370,37.6,9374.6,6854.96,15859.36,0,0,1,0
1876,39.1,7825.3,6459.63,13768.29,1,0,0,0
5250,40.5,3159.37,5517.27,4569.7,0,0,1,0
5095,39.6,11228.01,119537.09,7158.4,1,0,1,0
